2458857.500000000, A.D. 2020-Jan-09 00:00:00.0000,  4.821122316014922E-01,  1.703012076710461E+04,  6.158450202959975E+01,  1.647171346138788E+02,  2.542797722493993E+02,  2.458857382877031E+06,  6.066223484444928E-03,  6.138669047081856E+01,  1.179485123347909E+02,  3.288380573221060E+04,  4.873749069731659E+04,  5.934499461207054E+04,
2458858.500000000, A.D. 2020-Jan-10 00:00:00.0000,  4.821742001455770E-01,  1.702664949203673E+04,  6.158478074336258E+01,  1.646903409935066E+02,  2.542742624572617E+02,  2.458858756463953E+06,  6.066989594915858E-03,  2.255646986785180E+02,  1.987656777851379E+02,  3.288103740065375E+04,  4.873542530927078E+04,  5.933750080957454E+04,
2458859.500000000, A.D. 2020-Jan-11 00:00:00.0000,  4.821748892324279E-01,  1.702865354125905E+04,  6.159048493446691E+01,  1.646645044677445E+02,  2.542673746991380E+02,  2.458859443252469E+06,  6.065906510595498E-03,  2.974105892059933E+01,  7.818438938514670E+01,  3.288495128406862E+04,  4.874124902687819E+04,  5.934809568383182E+04,
2458860.500000000, A.D. 2020-Jan-12 00:00:00.0000,  4.822326112612548E-01,  1.702482118746971E+04,  6.159310404103784E+01,  1.646424014718085E+02,  2.542570038293734E+02,  2.458860816831566E+06,  6.066940249520162E-03,  1.939220771947487E+02,  1.855675766718794E+02,  3.288121569213021E+04,  4.873761019679070E+04,  5.933798343052292E+04,
2458861.500000000, A.D. 2020-Jan-13 00:00:00.0000,  4.821984246813408E-01,  1.702489816104338E+04,  6.159775564867275E+01,  1.646193185053772E+02,  2.542509107135139E+02,  2.458861503636670E+06,  6.067499982273174E-03,  3.580935409457496E+02,  3.537787154233264E+02,  3.287919344502984E+04,  4.873348872901629E+04,  5.933250944405061E+04,
2458862.500000000, A.D. 2020-Jan-14 00:00:00.0000,  4.823705280129154E-01,  1.702036500094935E+04,  6.160132445837423E+01,  1.645955715059889E+02,  2.542388324842819E+02,  2.458862190432317E+06,  6.066898179017968E-03,  1.622691892191435E+02,  1.728982468447640E+02,  3.288136770035773E+04,  4.874237039976612E+04,  5.933839490582520E+04,
2458863.500000000, A.D. 2020-Jan-15 00:00:00.0000,  4.824457670422581E-01,  1.701962515263579E+04,  6.160543542343729E+01,  1.645692777361725E+02,  2.542302504987226E+02,  2.458863564039066E+06,  6.065970976665121E-03,  3.264371324050461E+02,  2.752507147208237E+02,  3.288471829390957E+04,  4.874981143518334E+04,  5.934746496230627E+04,
2458864.500000000, A.D. 2020-Jan-16 00:00:00.0000,  4.825547230237995E-01,  1.701443909886693E+04,  6.160430927915604E+01,  1.645448942120428E+02,  2.542258480775426E+02,  2.458864250833862E+06,  6.066828282651575E-03,  1.306064018839687E+02,  1.595532470194472E+02,  3.288162025227933E+04,  4.874880140569174E+04,  5.933907854775444E+04,
2458865.500000000, A.D. 2020-Jan-17 00:00:00.0000,  4.826269392083882E-01,  1.701193571790488E+04,  6.160344987061922E+01,  1.645143713103494E+02,  2.542288121402354E+02,  2.458865624453665E+06,  6.066897179882342E-03,  2.947638882833592E+02,  2.386725964366891E+02,  3.288137131043430E+04,  4.875080690296371E+04,  5.933840467805351E+04,
2458866.500000000, A.D. 2020-Jan-18 00:00:00.0000,  4.827009155029062E-01,  1.700992058950224E+04,  6.160205010848122E+01,  1.644884620969331E+02,  2.542206740208724E+02,  2.458866311235803E+06,  6.066673917534211E-03,  9.894275958608085E+01,  1.439618234314461E+02,  3.288217802673842E+04,  4.875443546397461E+04,  5.934058841690990E+04,
2458867.500000000, A.D. 2020-Jan-19 00:00:00.0000,  4.827858748915044E-01,  1.700644560149363E+04,  6.159899314776028E+01,  1.644570206949150E+02,  2.542253893151554E+02,  2.458867684845854E+06,  6.067038499757420E-03,  2.631052586595808E+02,  2.171759004052885E+02,  3.288086070334255E+04,  4.875527580519147E+04,  5.933702250519656E+04,
2458868.500000000, A.D. 2020-Jan-20 00:00:00.0000,  4.827810312580365E-01,  1.700792692976397E+04,  6.159991599725084E+01,  1.644299506944640E+02,  2.542193830286937E+02,  2.458868371624622E+06,  6.066331106136868E-03,  6.728551618512927E+01,  1.230283061722175E+02,  3.288341680726155E+04,  4.875890668475913E+04,  5.934394178316677E+04,
2458869.500000000, A.D. 2020-Jan-21 00:00:00.0000,  4.828564217977112E-01,  1.700419040178872E+04,  6.159794967245539E+01,  1.644010371676974E+02,  2.542167042929235E+02,  2.458869745215235E+06,  6.067004010062648E-03,  2.314608353076041E+02,  2.013621049104110E+02,  3.288098531726766E+04,  4.875778023274661E+04,  5.933735982420797E+04,
2458870.500000000, A.D. 2020-Jan-22 00:00:00.0000,  4.828493000931121E-01,  1.700665212389228E+04,  6.160205238538258E+01,  1.643738819570939E+02,  2.542128499651412E+02,  2.458870432003019E+06,  6.065812052968358E-03,  3.563627652011397E+01,  8.808507163596315E+01,  3.288529267572160E+04,  4.876393322755093E+04,  5.934901986022314E+04,
2458871.500000000, A.D. 2020-Jan-23 00:00:00.0000,  4.828912837765916E-01,  1.700313829386918E+04,  6.160295361910795E+01,  1.643497533363834E+02,  2.542031269629411E+02,  2.458871805581462E+06,  6.066953598194326E-03,  1.998188451858522E+02,  1.879393592605894E+02,  3.288116746135691E+04,  4.875919662884464E+04,  5.933785287349894E+04,
2458872.500000000, A.D. 2020-Jan-24 00:00:00.0000,  4.828068300796888E-01,  1.700419292482881E+04,  6.160695048386217E+01,  1.643251649072629E+02,  2.541948350435604E+02,  2.458872492381993E+06,  6.067875377632030E-03,  3.993850011755852E+00,  1.300235841995847E+01,  3.287783736093964E+04,  4.875148179705047E+04,  5.932883877725401E+04,
2458873.500000000, A.D. 2020-Jan-25 00:00:00.0000,  4.829634564924585E-01,  1.700086407933388E+04,  6.161151106802652E+01,  1.643022103805485E+02,  2.541872890126441E+02,  2.458873179179100E+06,  6.066900653255171E-03,  1.681679686766837E+02,  1.752789303892508E+02,  3.288135876044883E+04,  4.876185344156377E+04,  5.933837070611063E+04,
2458874.500000000, A.D. 2020-Jan-26 00:00:00.0000,  4.830183555228943E-01,  1.700122041556132E+04,  6.161771356114867E+01,  1.642776172187032E+02,  2.541782442608863E+02,  2.458874552783506E+06,  6.065743695077066E-03,  3.323372069176129E+02,  2.855245073841587E+02,  3.288553974243512E+04,  4.876985906930891E+04,  5.934968869393124E+04,
2458875.500000000, A.D. 2020-Jan-27 00:00:00.0000,  4.830994001838111E-01,  1.699649250816871E+04,  6.161922093642897E+01,  1.642549458140322E+02,  2.541735935931005E+02,  2.458875239583750E+06,  6.066847944935591E-03,  1.365038602193537E+02,  1.621715198730023E+02,  3.288154920735766E+04,  4.876660590654661E+04,  5.933888623342149E+04,
2458876.500000000, A.D. 2020-Jan-28 00:00:00.0000,  4.831622947746275E-01,  1.699454062033788E+04,  6.162223769981602E+01,  1.642276625256015E+02,  2.541739578736650E+02,  2.458876613210548E+06,  6.066785730725043E-03,  3.006583946394153E+02,  2.437803800209260E+02,  3.288177400471824E+04,  4.876900738909860E+04,  5.933949474707694E+04,
2458877.500000000, A.D. 2020-Jan-29 00:00:00.0000,  4.832740018135968E-01,  1.699100516070885E+04,  6.162357245155564E+01,  1.642049342183231E+02,  2.541652953716514E+02,  2.458877300007079E+06,  6.066711998625907E-03,  1.048290729580674E+02,  1.471741695060748E+02,  3.288204042440986E+04,  4.877307568811087E+04,  5.934021593270605E+04,
2458878.500000000, A.D. 2020-Jan-30 00:00:00.0000,  4.833972408132112E-01,  1.698637626316408E+04,  6.162282221115107E+01,  1.641760571842264E+02,  2.541697164640447E+02,  2.458878673637793E+06,  6.067020873716064E-03,  2.689807006177224E+02,  2.205354518980224E+02,  3.288092438744078E+04,  4.877547251171748E+04,  5.933719489240841E+04,
2458879.500000000, A.D. 2020-Jan-31 00:00:00.0000,  4.834619172013549E-01,  1.698537970000315E+04,  6.162383780974437E+01,  1.641507095991346E+02,  2.541633441335814E+02,  2.458879360436962E+06,  6.066415415282435E-03,  7.315033269997197E+01,  1.276357171132134E+02,  3.288311213758914E+04,  4.878084457517513E+04,  5.934311703961003E+04,
2458880.500000000, A.D. 2020-Feb-01 00:00:00.0000,  4.836037741069751E-01,  1.697959291915552E+04,  6.162044162114706E+01,  1.641210688903298E+02,  2.541640912264565E+02,  2.458880734053720E+06,  6.067016767334448E-03,  2.373113223266900E+02,  2.040061254799587E+02,  3.288093922412393E+04,  4.878228552909235E+04,  5.933723505401922E+04,
2458881.500000000, A.D. 2020-Feb-02 00:00:00.0000,  4.836471650688888E-01,  1.698025437999025E+04,  6.162130898170832E+01,  1.640923955936281E+02,  2.541628997156332E+02,  2.458881420858537E+06,  6.065897638061651E-03,  4.147753075320320E+01,  9.655942922514546E+01,  3.288498335107553E+04,  4.878971232216081E+04,  5.934818249175690E+04,
2458882.500000000, A.D. 2020-Feb-03 00:00:00.0000,  4.837337783073690E-01,  1.697541578828768E+04,  6.161781422971465E+01,  1.640644559581054E+02,  2.541571107388955E+02,  2.458882794451730E+06,  6.066964481900861E-03,  2.056526045042106E+02,  1.903008839383237E+02,  3.288112813701438E+04,  4.878684048574108E+04,  5.933774642557445E+04,
2458883.500000000, A.D. 2020-Feb-04 00:00:00.0000,  4.836731195411197E-01,  1.697633603222929E+04,  6.161770060698186E+01,  1.640352537863220E+02,  2.541496780120060E+02,  2.458883481252819E+06,  6.067540379170052E-03,  9.827937349872526E+00,  3.122832810205021E+01,  3.287904750793090E+04,  4.878175898363252E+04,  5.933211441589822E+04,
2458884.500000000, A.D. 2020-Feb-05 00:00:00.0000,  4.837860707753530E-01,  1.697378946413239E+04,  6.161867320798982E+01,  1.640094674105942E+02,  2.541475524774765E+02,  2.458884168047639E+06,  6.066914560684445E-03,  1.740032595958539E+02,  1.776148914565055E+02,  3.288130851026630E+04,  4.878882755640020E+04,  5.933823468240605E+04,
2458885.500000000, A.D. 2020-Feb-06 00:00:00.0000,  4.838045649678507E-01,  1.697563727738053E+04,  6.162305981804400E+01,  1.639829835261520E+02,  2.541400820440439E+02,  2.458885541636429E+06,  6.065598024780843E-03,  3.381796934783791E+02,  2.974464930985924E+02,  3.288606625574531E+04,  4.879649523411009E+04,  5.935111402523368E+04,
2458886.500000000, A.D. 2020-Feb-07 00:00:00.0000,  4.838210039678260E-01,  1.697274401094010E+04,  6.162479127596861E+01,  1.639587309432608E+02,  2.541339138277487E+02,  2.458886228419404E+06,  6.066859229648223E-03,  1.423562036708295E+02,  1.647075835601069E+02,  3.288150843294324E+04,  4.879027285494636E+04,  5.933877585962613E+04,
2458887.500000000, A.D. 2020-Feb-08 00:00:00.0000,  4.838309634456605E-01,  1.697271115289458E+04,  6.162994107242846E+01,  1.639321974366234E+02,  2.541306788643655E+02,  2.458887602025129E+06,  6.066701260931155E-03,  3.065222034126382E+02,  2.494009275464535E+02,  3.288207922388188E+04,  4.879144729486919E+04,  5.934032096130360E+04,
2458888.500000000, A.D. 2020-Feb-09 00:00:00.0000,  4.839207118658475E-01,  1.696967911448922E+04,  6.163390079969609E+01,  1.639116373147116E+02,  2.541184268575415E+02,  2.458888288806085E+06,  6.066744656632949E-03,  1.107008253697650E+02,  1.502289116717880E+02,  3.288192241901795E+04,  4.879416572354668E+04,  5.933989649727576E+04,
2458889.500000000, A.D. 2020-Feb-10 00:00:00.0000,  4.840329487720064E-01,  1.696543696414498E+04,  6.163680042576764E+01,  1.638855600906867E+02,  2.541188094860395E+02,  2.458889662425779E+06,  6.067040524624854E-03,  2.748576570208206E+02,  2.240993476356182E+02,  3.288085338737716E+04,  4.879626981060934E+04,  5.933700270153709E+04,
2458890.500000000, A.D. 2020-Feb-11 00:00:00.0000,  4.841250549071522E-01,  1.696342837559217E+04,  6.164056324440365E+01,  1.638634908344056E+02,  2.541064856004770E+02,  2.458890349217945E+06,  6.066493354313876E-03,  7.903166434001777E+01,  1.318834584262644E+02,  3.288283049400485E+04,  4.880223261241753E+04,  5.934235463128043E+04,
2458891.500000000, A.D. 2020-Feb-12 00:00:00.0000,  4.843069719944704E-01,  1.695642566920038E+04,  6.163915608258743E+01,  1.638360431700847E+02,  2.541048561320745E+02,  2.458891722836623E+06,  6.067041156614938E-03,  2.431907459011507E+02,  2.067495374503983E+02,  3.288085110396057E+04,  4.880527653872075E+04,  5.933699652053446E+04,
2458892.500000000, A.D. 2020-Feb-13 00:00:00.0000,  4.843982818917260E-01,  1.695545341902328E+04,  6.164037048137934E+01,  1.638092935683620E+02,  2.541004087565852E+02,  2.458892409642488E+06,  6.065951567960166E-03,  4.735621055576716E+01,  1.039822218358651E+02,  3.288478843948056E+04,  4.881412345993784E+04,  5.934765485129967E+04,
2458893.500000000, A.D. 2020-Feb-14 00:00:00.0000,  4.845466098858483E-01,  1.694865036600515E+04,  6.163571851192334E+01,  1.637808982735187E+02,  2.540938579323817E+02,  2.458893783243076E+06,  6.066985209493183E-03,  2.115275139165374E+02,  1.927052487108340E+02,  3.288105324567119E+04,  4.881345612533723E+04,  5.933754370073259E+04,
2458894.500000000, A.D. 2020-Feb-15 00:00:00.0000,  4.845625643860036E-01,  1.694820526301781E+04,  6.163399671151658E+01,  1.637504979006189E+02,  2.540858738499740E+02,  2.458894470048048E+06,  6.066942522557321E-03,  1.570032934164760E+01,  4.781519926828757E+01,  3.288120747929159E+04,  4.881420969556537E+04,  5.933796119898855E+04,
2458895.500000000, A.D. 2020-Feb-16 00:00:00.0000,  4.846759036700520E-01,  1.694449631915712E+04,  6.163168239279502E+01,  1.637233205088503E+02,  2.540851045310973E+02,  2.458895156849497E+06,  6.066932968772820E-03,  1.798736628431642E+02,  1.799498669717670E+02,  3.288124199864313E+04,  4.881798767812915E+04,  5.933805464028696E+04,
2458896.500000000, A.D. 2020-Feb-17 00:00:00.0000,  4.847058466834657E-01,  1.694573618156501E+04,  6.163278852484646E+01,  1.636954550507854E+02,  2.540810848400348E+02,  2.458896530437664E+06,  6.065738420510314E-03,  3.440482351366440E+02,  3.115083457348825E+02,  3.288555880655530E+04,  4.882538143154559E+04,  5.934974030246971E+04,
2458897.500000000, A.D. 2020-Feb-18 00:00:00.0000,  4.847221620760828E-01,  1.694310063845876E+04,  6.163218480845968E+01,  1.636683079820831E+02,  2.540749508324240E+02,  2.458897217220965E+06,  6.066865639798918E-03,  1.482263203512596E+02,  1.671969066136078E+02,  3.288148527156428E+04,  4.881986990466979E+04,  5.933871316324914E+04,
2458898.500000000, A.D. 2020-Feb-19 00:00:00.0000,  4.847144247617463E-01,  1.694403446464633E+04,  6.163565244090042E+01,  1.636400865352534E+02,  2.540715475337194E+02,  2.458898590822680E+06,  6.066500745110349E-03,  3.123956857815834E+02,  2.556865371447407E+02,  3.288280378664177E+04,  4.882157310863722E+04,  5.934228233469897E+04,
2458899.500000000, A.D. 2020-Feb-20 00:00:00.0000,  4.847759120819345E-01,  1.694151173913973E+04,  6.163810031136072E+01,  1.636180302724871E+02,  2.540630548670964E+02,  2.458899277602332E+06,  6.066769767396991E-03,  1.165739426181226E+02,  1.531620667901888E+02,  3.288183168531107E+04,  4.882215163148241E+04,  5.933965088549283E+04,
2458900.500000000, A.D. 2020-Feb-21 00:00:00.0000,  4.848367838875260E-01,  1.693912216730988E+04,  6.164126310497166E+01,  1.635912686227362E+02,  2.540643229867160E+02,  2.458900651219788E+06,  6.066978210195862E-03,  2.807325654631308E+02,  2.278893176486842E+02,  3.288107853494652E+04,  4.882303490258317E+04,  5.933761215674088E+04,
2458901.500000000, A.D. 2020-Feb-22 00:00:00.0000,  4.849003401713944E-01,  1.693782615393748E+04,  6.164581870939077E+01,  1.635698431492291E+02,  2.540529216521501E+02,  2.458901338009260E+06,  6.066551724711533E-03,  8.490745780935841E+01,  1.358260871856907E+02,  3.288261956836349E+04,  4.882741298278951E+04,  5.934178365834639E+04,
2458902.500000000, A.D. 2020-Feb-23 00:00:00.0000,  4.850499938265185E-01,  1.693200674553670E+04,  6.164682181565037E+01,  1.635436453398132E+02,  2.540524102278018E+02,  2.458902711631751E+06,  6.067034563622494E-03,  2.490643743503165E+02,  2.095873733130990E+02,  3.288087492484169E+04,  4.882974310414668E+04,  5.933706100152030E+04,
2458903.500000000, A.D. 2020-Feb-24 00:00:00.0000,  4.851254991152803E-01,  1.693128422358363E+04,  6.165110464539499E+01,  1.635193541670162E+02,  2.540463908551196E+02,  2.458903398441670E+06,  6.066088504680457E-03,  5.322774096908022E+01,  1.105078821914215E+02,  3.288429354044576E+04,  4.883730285730789E+04,  5.934631512913670E+04,
2458904.500000000, A.D. 2020-Feb-25 00:00:00.0000,  4.852948173561903E-01,  1.692406499062317E+04,  6.164930296658567E+01,  1.634934450527797E+02,  2.540402098333976E+02,  2.458904772057610E+06,  6.066976350872845E-03,  2.173910036752549E+02,  1.951409708910901E+02,  3.288108525290502E+04,  4.883810551518688E+04,  5.933763034171172E+04,
2458905.500000000, A.D. 2020-Feb-26 00:00:00.0000,  4.853820036338401E-01,  1.692233118056791E+04,  6.165016125243746E+01,  1.634651850357589E+02,  2.540338959507125E+02,  2.458905458879960E+06,  6.066367074591641E-03,  2.155241561295226E+01,  6.218596855732741E+01,  3.288328682646256E+04,  4.884424247235720E+04,  5.934358992350187E+04,
2458906.500000000, A.D. 2020-Feb-27 00:00:00.0000,  4.855288647150002E-01,  1.691643925893819E+04,  6.164747059065903E+01,  1.634395440811898E+02,  2.540318688949770E+02,  2.458906832486321E+06,  6.066938693594344E-03,  1.857161556393577E+02,  1.822655644184044E+02,  3.288122131393640E+04,  4.884600336893460E+04,  5.933799864832964E+04,
2458907.500000000, A.D. 2020-Feb-28 00:00:00.0000,  4.855952243970287E-01,  1.691539428665678E+04,  6.164661412341552E+01,  1.634117032566884E+02,  2.540324538653217E+02,  2.458907519315179E+06,  6.066326994724760E-03,  3.498763224823296E+02,  3.277078572588375E+02,  3.288343166493549E+04,  4.885146904321419E+04,  5.934398200312210E+04,
2458908.500000000, A.D. 2020-Feb-29 00:00:00.0000,  4.857009486272223E-01,  1.691088512210812E+04,  6.164321971309780E+01,  1.633822355235325E+02,  2.540267182295721E+02,  2.458908206119397E+06,  6.066882623694097E-03,  1.540459401706438E+02,  1.696161048618872E+02,  3.288142390496198E+04,  4.885196268781585E+04,  5.933854704787376E+04,
2458909.500000000, A.D. 2020-Mar-01 00:00:00.0000,  4.857317765081723E-01,  1.691090834066727E+04,  6.164257165063608E+01,  1.633507881288974E+02,  2.540258579705219E+02,  2.458909579732939E+06,  6.066324650816694E-03,  3.182095386859608E+02,  2.627250495645312E+02,  3.288344013527409E+04,  4.885597192988091E+04,  5.934400493246501E+04,
2458910.500000000, A.D. 2020-Mar-02 00:00:00.0000,  4.857990450778326E-01,  1.690781771215228E+04,  6.163986461132706E+01,  1.633241434488934E+02,  2.540229590305283E+02,  2.458910266520055E+06,  6.066797507378606E-03,  1.223834873007144E+02,  1.559564711864678E+02,  3.288173145207705E+04,  4.885564519200181E+04,  5.933937955934051E+04,
2458911.500000000, A.D. 2020-Mar-03 00:00:00.0000,  4.858283131645889E-01,  1.690657774886651E+04,  6.163906649690063E+01,  1.632929258416891E+02,  2.540275096330164E+02,  2.458911640132341E+06,  6.066946918094814E-03,  2.865448388765441E+02,  2.319013319030665E+02,  3.288119159754198E+04,  4.885580544621746E+04,  5.933791820829871E+04,
2458912.500000000, A.D. 2020-Mar-04 00:00:00.0000,  4.858564338343908E-01,  1.690625813444951E+04,  6.164062487598447E+01,  1.632684241034781E+02,  2.540178673962058E+02,  2.458912326907765E+06,  6.066621242943206E-03,  9.072734661495383E+01,  1.394857562201454E+02,  3.288236836363306E+04,  4.885847859281661E+04,  5.934110365283772E+04,
2458913.500000000, A.D. 2020-Mar-05 00:00:00.0000,  4.859411544706115E-01,  1.690268804208688E+04,  6.164108858159887E+01,  1.632403807605285E+02,  2.540184343369828E+02,  2.458913700512726E+06,  6.067043480625193E-03,  2.548927213041929E+02,  2.125085105116916E+02,  3.288084270718101E+04,  4.885899737227513E+04,  5.933697379121189E+04,
2458914.500000000, A.D. 2020-Mar-06 00:00:00.0000,  4.859597480109290E-01,  1.690363797995687E+04,  6.164624254185024E+01,  1.632167850628680E+02,  2.540099370366939E+02,  2.458914387299169E+06,  6.066202923840205E-03,  5.906875168384691E+01,  1.163034599690120E+02,  3.288388003575303E+04,  4.886412209154920E+04,  5.934519575420044E+04,
2458915.500000000, A.D. 2020-Mar-07 00:00:00.0000,  4.860942231602573E-01,  1.689774260761706E+04,  6.164703007918298E+01,  1.631919956355725E+02,  2.540017208012986E+02,  2.458915760897819E+06,  6.066996305973581E-03,  2.232403683133234E+02,  1.976127045600312E+02,  3.288101315289648E+04,  4.886428369817590E+04,  5.933743517291136E+04,
2458916.500000000, A.D. 2020-Mar-08 00:00:00.0000,  4.861752580295078E-01,  1.689687848819366E+04,  6.165157658866080E+01,  1.631665794231140E+02,  2.539932077249318E+02,  2.458916447704985E+06,  6.066026659698519E-03,  2.740806353081455E+01,  7.447485513234882E+01,  3.288451705029808E+04,  4.887215561240251E+04,  5.934692018282227E+04,
2458917.500000000, A.D. 2020-Mar-09 00:00:00.0000,  4.863230916611126E-01,  1.689028409489815E+04,  6.165133273776316E+01,  1.631434655156561E+02,  2.539847331595296E+02,  2.458917821302019E+06,  6.066960251917937E-03,  1.915781839354687E+02,  1.845887345905691E+02,  3.288114342051590E+04,  4.887200274613365E+04,  5.933778779681207E+04,
2458918.500000000, A.D. 2020-Mar-10 00:00:00.0000,  4.863765313123939E-01,  1.688804470357267E+04,  6.165165623622532E+01,  1.631179728812610E+02,  2.539818279405346E+02,  2.458918508127177E+06,  6.067220114892349E-03,  3.557396701267897E+02,  3.459816327568115E+02,  3.288020453334125E+04,  4.887236436310982E+04,  5.933524632085769E+04,
2458919.500000000, A.D. 2020-Mar-11 00:00:00.0000,  4.865805740852545E-01,  1.688191420378192E+04,  6.164948469054991E+01,  1.630899582769654E+02,  2.539726475798874E+02,  2.458919194934268E+06,  6.066908272483486E-03,  1.599096223792895E+02,  1.720091350922930E+02,  3.288133123070650E+04,  4.888074825763107E+04,  5.933829618502442E+04,
2458920.500000000, A.D. 2020-Mar-12 00:00:00.0000,  4.866667790575161E-01,  1.688058221690318E+04,  6.164821338594909E+01,  1.630589757252228E+02,  2.539687644769137E+02,  2.458920568546696E+06,  6.066098263614819E-03,  3.240739303832084E+02,  2.708964315408607E+02,  3.288425827167449E+04,  4.888793432644579E+04,  5.934621965478583E+04,
